3.00028272e+00 -3.37801107e-01 -5.01882757e+00 3.33872050e+00
3.02600013e+00 -4.64846747e-01 -4.85673665e+00 3.02488182e+00
3.05171755e+00 -5.87384378e-01 -4.66876549e+00 2.73290965e+00
3.07743496e+00 -7.04789659e-01 -4.45816508e+00 2.46487159e+00
3.10315237e+00 -8.16524587e-01 -4.22837165e+00 2.22208630e+00
3.12886978e+00 -9.22140172e-01 -3.98284577e+00 2.00515180e+00
3.15458719e+00 -1.02127529e+00 -3.72493373e+00 1.81401019e+00
3.18030460e+00 -1.11365204e+00 -3.45775578e+00 1.64802682e+00
3.20602201e+00 -1.19906909e+00 -3.18412845e+00 1.50609734e+00
3.23173942e+00 -1.27739302e+00 -2.90651452e+00 1.38674594e+00
3.25745684e+00 -1.34854896e+00 -2.62700106e+00 1.28822477e+00
3.28317425e+00 -1.41251084e+00 -2.34729910e+00 1.20860180e+00
3.30889166e+00 -1.46929196e+00 -2.06876050e+00 1.14583615e+00
3.33460907e+00 -1.51893602e+00 -1.79240662e+00 1.09783911e+00
3.36032648e+00 -1.56150913e+00 -1.51896481e+00 1.06252093e+00
3.38604389e+00 -1.59709275e+00 -1.24890894e+00 1.03782500e+00
3.41176130e+00 -1.62577784e+00 -9.82501427e-01 1.02175150e+00
3.45124875e+00 -1.65661291e+00 -5.80723157e-01 1.00944743e+00
3.49073620e+00 -1.67175368e+00 -1.87519356e-01 1.00629184e+00
3.53022365e+00 -1.67152744e+00 1.97721922e-01 1.00604893e+00
3.56971109e+00 -1.65623425e+00 5.75721603e-01 1.00285441e+00
3.60919854e+00 -1.62614799e+00 9.47042979e-01 9.91167804e-01
3.64868599e+00 -1.58152751e+00 1.31184558e+00 9.65740289e-01
3.68817343e+00 -1.52263710e+00 1.66965698e+00 9.21617837e-01
3.72766088e+00 -1.44977566e+00 2.01916556e+00 8.54197872e-01
3.76714833e+00 -1.36331336e+00 2.35804495e+00 7.59352463e-01
3.80663578e+00 -1.26373445e+00 2.68282996e+00 6.33625040e-01
3.83473324e+00 -1.18523848e+00 2.90283634e+00 5.23922998e-01
3.86283071e+00 -1.10071726e+00 3.11135132e+00 3.96747563e-01
3.89092818e+00 -1.01052514e+00 3.30609670e+00 2.51947335e-01
3.91902565e+00 -9.15083408e-01 3.48459743e+00 8.98125924e-02
3.94712312e+00 -8.14884751e-01 3.64426011e+00 -8.88757958e-02
3.97522058e+00 -7.10495264e-01 3.78247212e+00 -2.82814461e-01
4.00331805e+00 -6.02553380e-01 3.89671741e+00 -4.90169175e-01
4.03141552e+00 -4.91765423e-01 3.98470210e+00 -7.08595762e-01
4.05951299e+00 -3.78897541e-01 4.04448040e+00 -9.35295228e-01
4.08761045e+00 -2.64764186e-01 4.07456940e+00 -1.16710514e+00
4.11570792e+00 -1.50214157e-01 4.07404432e+00 -1.40061152e+00
4.14380539e+00 -3.61132629e-02 4.04260120e+00 -1.63229150e+00
4.17190286e+00 7.66730011e-02 3.98058072e+00 -1.85866744e+00
4.20000033e+00 1.87297708e-01 3.88895308e+00 -2.07645489e+00
4.22809779e+00 2.94949420e-01 3.76926315e+00 -2.28270091e+00
4.25619526e+00 3.98867197e-01 3.62354349e+00 -2.47489637e+00
4.28429273e+00 4.98352790e-01 3.45420419e+00 -2.65105705e+00
4.31239020e+00 5.92779573e-01 3.26391067e+00 -2.80976951e+00
4.34048767e+00 6.81597919e-01 3.05546066e+00 -2.95020202e+00
4.36858513e+00 7.64337193e-01 2.83167050e+00 -3.07208343e+00
4.39668260e+00 8.40605315e-01 2.59527571e+00 -3.17565933e+00
4.42478007e+00 9.10084639e-01 2.34885345e+00 -3.26163398e+00
4.45287754e+00 9.72527229e-01 2.09476795e+00 -3.33109366e+00
4.48097501e+00 1.02774810e+00 1.83513656e+00 -3.38543565e+00
4.50907247e+00 1.07561814e+00 1.57181674e+00 -3.42629471e+00
4.53716994e+00 1.11605678e+00 1.30640967e+00 -3.45547696e+00
4.56526741e+00 1.14902504e+00 1.04027748e+00 -3.47490125e+00
4.59336488e+00 1.17451917e+00 7.74570494e-01 -3.48654963e+00
4.62146234e+00 1.19256514e+00 5.10261535e-01 -3.49242648e+00
4.64955981e+00 1.20321419e+00 2.48184415e-01 -3.49452523e+00
4.67765728e+00 1.20653963e+00 -1.09256391e-02 -3.49480051e+00
4.70575475e+00 1.20263439e+00 -2.66390948e-01 -3.49514820e+00
4.73385222e+00 1.19161016e+00 -5.17551827e-01 -3.49738447e+00
4.76194968e+00 1.17359733e+00 -7.63729456e-01 -3.50322890e+00
4.79004715e+00 1.14874602e+00 -1.00419198e+00 -3.51428625e+00
4.81814462e+00 1.11722805e+00 -1.23812557e+00 -3.53202718e+00
4.84624209e+00 1.07923948e+00 -1.46461089e+00 -3.55776741e+00
4.87433956e+00 1.03500392e+00 -1.68260663e+00 -3.59264384e+00
4.90243702e+00 9.84775987e-01 -1.89094116e+00 -3.63758896e+00
4.93053449e+00 9.28845219e-01 -2.08831345e+00 -3.69330200e+00
4.95863196e+00 8.67539268e-01 -2.27330442e+00 -3.76022350e+00
4.98672943e+00 8.01227122e-01 -2.44439927e+00 -3.83850819e+00
5.01482690e+00 7.30321280e-01 -2.60002105e+00 -3.92800397e+00
5.06036155e+00 6.06846347e-01 -2.81528890e+00 -4.09550423e+00
5.10589621e+00 4.74713931e-01 -2.97925379e+00 -4.28726812e+00
5.15143086e+00 3.36391678e-01 -3.08635060e+00 -4.49738768e+00
5.18578313e+00 2.29568969e-01 -3.12702698e+00 -4.66348157e+00
5.22013539e+00 1.21958535e-01 -3.13212485e+00 -4.83203093e+00
5.25448765e+00 1.47870068e-02 -3.10152175e+00 -4.99920893e+00
5.28883991e+00 -9.07288323e-02 -3.03591349e+00 -5.16126572e+00
5.32319218e+00 -1.93409802e-01 -2.93678345e+00 -5.31473969e+00
5.35754444e+00 -2.92140038e-01 -2.80631623e+00 -5.45664229e+00
5.39189670e+00 -3.85888951e-01 -2.64726795e+00 -5.58460012e+00
5.42624896e+00 -4.73728210e-01 -2.46280689e+00 -5.69695153e+00
5.46060122e+00 -5.54843016e-01 -2.25634928e+00 -5.79277868e+00
5.49495349e+00 -6.28537903e-01 -2.03140010e+00 -5.87189840e+00
5.52930575e+00 -6.94237344e-01 -1.79141812e+00 -5.93480632e+00
5.56365801e+00 -7.51482264e-01 -1.53971069e+00 -5.98259370e+00
5.59801027e+00 -7.99923538e-01 -1.27936350e+00 -6.01684540e+00
5.63236254e+00 -8.39313863e-01 -1.01320381e+00 -6.03952999e+00
5.66671480e+00 -8.69498193e-01 -7.43794873e-01 -6.05289481e+00
5.70106706e+00 -8.90405470e-01 -4.73454631e-01 -6.05936090e+00
5.73541932e+00 -9.02040386e-01 -2.04291675e-01 -6.06143434e+00
5.76977159e+00 -9.04477158e-01 6.17444598e-02 -6.06162216e+00
5.80412385e+00 -8.97855195e-01 3.22811309e-01 -6.06235780e+00
5.83847611e+00 -8.82376037e-01 5.77117870e-01 -6.06593749e+00
5.87282837e+00 -8.58302577e-01 8.22876967e-01 -6.07445847e+00
5.90718063e+00 -8.25959486e-01 1.05826603e+00 -6.08976329e+00
5.94153290e+00 -7.85735260e-01 1.28140123e+00 -6.11338423e+00
5.97588516e+00 -7.38084169e-01 1.49032924e+00 -6.14649540e+00
6.03502006e+00 -6.40214318e-01 1.81083659e+00 -6.22773904e+00
6.09415497e+00 -5.25068771e-01 2.07290923e+00 -6.34001337e+00
6.15328987e+00 -3.96396270e-01 2.26681012e+00 -6.48010254e+00
6.19403435e+00 -3.02082847e-01 2.35648774e+00 -6.58927511e+00
6.23477882e+00 -2.04885181e-01 2.40815333e+00 -6.70521625e+00
6.27552330e+00 -1.06374771e-01 2.42084450e+00 -6.82430529e+00
6.31626778e+00 -8.14302209e-03 2.39455754e+00 -6.94272185e+00
6.35701226e+00 8.82387478e-02 2.33028259e+00 -7.05672559e+00
6.39775673e+00 1.81259206e-01 2.22995999e+00 -7.16292667e+00
6.43850121e+00 2.69503580e-01 2.09636497e+00 -7.25851722e+00
6.47924569e+00 3.51684379e-01 1.93293936e+00 -7.34144000e+00
6.51999017e+00 4.26664554e-01 1.74358997e+00 -7.41049170e+00
6.56073464e+00 4.93472280e-01 1.53249080e+00 -7.46533821e+00
6.60147912e+00 5.51308109e-01 1.30389891e+00 -7.50647482e+00
6.64222360e+00 5.99545181e-01 1.06201056e+00 -7.53512764e+00
6.68296807e+00 6.37724578e-01 8.10859976e-01 -7.55312259e+00
6.72371255e+00 6.65547448e-01 5.54264435e-01 -7.56273408e+00
6.76445703e+00 6.82865945e-01 2.95808477e-01 -7.56652727e+00
6.80520151e+00 6.89673313e-01 3.88610451e-02 -7.56720788e+00
6.84594598e+00 6.86096586e-01 -2.13388469e-01 -7.56747298e+00
6.88669046e+00 6.72389872e-01 -4.57886822e-01 -7.56987963e+00
6.92743494e+00 6.48929525e-01 -6.91674712e-01 -7.57672592e+00
6.96817941e+00 6.16210882e-01 -9.11858357e-01 -7.58994526e+00
7.00892389e+00 5.74846600e-01 -1.11560136e+00 -7.61101158e+00
7.04966837e+00 5.25562719e-01 -1.30014176e+00 -7.64087539e+00
7.09041285e+00 4.69196167e-01 -1.46283482e+00 -7.67991051e+00
7.13115732e+00 4.06687956e-01 -1.60122825e+00 -7.72789122e+00
7.17190180e+00 3.39073516e-01 -1.71314621e+00 -7.78401532e+00
7.21264628e+00 2.67469682e-01 -1.79679596e+00 -7.84694527e+00
7.25339075e+00 1.93056539e-01 -1.85086536e+00 -7.91490239e+00
7.29413523e+00 1.17056734e-01 -1.87461082e+00 -7.98578416e+00
7.33487971e+00 4.07102120e-02 -1.86791801e+00 -8.05731312e+00
7.37562419e+00 -3.47515988e-02 -1.83132788e+00 -8.12719606e+00
7.41636866e+00 -1.08132609e-01 -1.76602384e+00 -8.19328326e+00
7.45711314e+00 -1.78296942e-01 -1.67378132e+00 -8.25371172e+00
7.49785762e+00 -2.44192140e-01 -1.55688534e+00 -8.30702036e+00
7.53860210e+00 -3.04867336e-01 -1.41802540e+00 -8.35223132e+00
7.57934657e+00 -3.59487640e-01 -1.26018516e+00 -8.38888394e+00
7.62009105e+00 -4.07343604e-01 -1.08652767e+00 -8.41703979e+00
7.66083553e+00 -4.47856913e-01 -9.00300244e-01 -8.43724009e+00
7.70158000e+00 -4.80581572e-01 -7.04751395e-01 -8.45044691e+00
7.74232448e+00 -5.05203204e-01 -5.03074302e-01 -8.45795510e+00
7.78306896e+00 -5.21535547e-01 -2.98367942e-01 -8.46129954e+00
7.82381344e+00 -5.29516414e-01 -9.36193890e-02 -8.46215232e+00
7.86455791e+00 -5.29203066e-01 1.08303030e-01 -8.46222212e+00
7.90530239e+00 -5.20766878e-01 3.04646343e-01 -8.46316089e+00
7.94604687e+00 -5.04489593e-01 4.92770045e-01 -8.46647179e+00
7.98679134e+00 -4.80757757e-01 6.70147639e-01 -8.47343609e+00
8.03149301e+00 -4.46726948e-01 8.49535912e-01 -8.48644925e+00
8.07619467e+00 -4.05087028e-01 1.01011720e+00 -8.50588971e+00
8.12089633e+00 -3.56740240e-01 1.14916852e+00 -8.53207001e+00
8.16559799e+00 -3.02704108e-01 1.26429658e+00 -8.56475443e+00
8.21029965e+00 -2.44094036e-01 1.35351884e+00 -8.60319235e+00
8.25500131e+00 -1.82103279e-01 1.41535044e+00 -8.64618291e+00
8.29970297e+00 -1.17978848e-01 1.44888117e+00 -8.69217810e+00
8.34440463e+00 -5.29945650e-02 1.45383189e+00 -8.73941432e+00
8.38910629e+00 1.15781143e-02 1.43058573e+00 -8.78605471e+00
8.43380796e+00 7.44994875e-02 1.38017738e+00 -8.83034419e+00
8.47850962e+00 1.34589996e-01 1.30425313e+00 -8.87074447e+00
8.52321128e+00 1.90756028e-01 1.20499722e+00 -8.90604895e+00
8.56791294e+00 2.42011897e-01 1.08503724e+00 -8.93546188e+00
8.61261460e+00 2.87497318e-01 9.47337778e-01 -8.95863904e+00
8.65731626e+00 3.26490035e-01 7.95093392e-01 -8.97568914e+00
8.70201792e+00 3.58413889e-01 6.31630697e-01 -8.98713892e+00
8.74671958e+00 3.82842907e-01 4.60326192e-01 -8.99386860e+00
8.79142124e+00 3.99501674e-01 2.84536612e-01 -8.99703039e+00
8.83612291e+00 4.08263622e-01 1.07554660e-01 -8.99794756e+00
8.88082457e+00 4.09147210e-01 -6.74279814e-02 -8.99801345e+00
8.92552623e+00 4.02310817e-01 -2.37344699e-01 -8.99859021e+00
8.97022789e+00 3.88046716e-01 -3.99275333e-01 -9.00091523e+00
9.01492955e+00 3.66774268e-01 -5.50468057e-01 -9.00601923e+00
9.05963121e+00 3.39031309e-01 -6.88367365e-01 -9.01466319e+00
9.10433287e+00 3.05464867e-01 -8.10647536e-01 -9.02729344e+00
9.14903453e+00 2.66820169e-01 -9.15256484e-01 -9.04401792e+00
9.19373619e+00 2.23927237e-01 -1.00046291e+00 -9.06460960e+00
9.23843785e+00 1.77685099e-01 -1.06490506e+00 -9.08853498e+00
9.28313952e+00 1.29044799e-01 -1.10763807e+00 -9.11500144e+00
9.32784118e+00 7.89894553e-02 -1.12817082e+00 -9.14302727e+00
9.37254284e+00 2.85137784e-02 -1.12648715e+00 -9.17152568e+00
9.41724450e+00 -2.13978934e-02 -1.10305274e+00 -9.19939156e+00
9.46194616e+00 -6.97923110e-02 -1.05879721e+00 -9.22559184e+00
9.50664782e+00 -1.15767648e-01 -9.95081268e-01 -9.24924248e+00
9.55134948e+00 -1.58491589e-01 -9.13645527e-01 -9.26967207e+00
9.59605114e+00 -1.97216990e-01 -8.16548657e-01 -9.28646397e+00
9.64075280e+00 -2.31294590e-01 -7.06098881e-01 -9.29947622e+00
9.68545447e+00 -2.60182576e-01 -5.84785033e-01 -9.30883831e+00
9.73015613e+00 -2.83453067e-01 -4.55212172e-01 -9.31492717e+00
9.77485779e+00 -3.00796442e-01 -3.20041299e-01 -9.31832584e+00
9.81955945e+00 -3.12022070e-01 -1.81939348e-01 -9.31977096e+00
9.86426111e+00 -3.17057904e-01 -4.35366984e-02 -9.32009042e+00
9.94930620e+00 -3.09797889e-01 2.11498439e-01 -9.32063118e+00
1.00000000e+01 -2.95450327e-01 3.52817056e-01 -9.32270372e+00
